time,"""JIT"" index"
11:35,59.812633156882775
11:35,59.82502730777661
11:35,59.854937695459554
11:35,59.91777421703833
11:35,60.0215545190614
11:35,60.16904961749788
11:35,60.3556525105623
11:35,60.57605818881373
11:35,60.82034254728521
11:35,61.08278185807746
11:35,61.35734169324119
11:35,61.64033313088808
11:35,61.932676028724444
11:35,62.23723845644855
11:35,62.55460152190831
11:35,62.884475476863294
11:35,63.22755748639065
11:35,63.584830131142255
11:35,63.95598954509165
11:35,64.34020994216502
11:35,64.73635933899857
11:35,65.14314638282008
11:35,65.5592184281551
11:35,65.98322575359379
11:35,66.41386248860061
11:35,66.8487694544283
11:35,67.2863668601071
11:35,67.72532758849813
11:35,68.16350436496619
11:35,68.5995884154542
11:35,69.03255456548764
11:35,69.46160521679771
11:35,69.88612610753101
11:35,70.3056510670022
11:35,70.7198337317206
11:35,71.12842471237379
11:35,71.52950121486684
11:35,71.92241698582657
11:35,72.30674462321588
11:35,72.68057089343193
11:35,73.04331110129401
11:35,73.39463015573155
11:35,73.73438795842746
11:35,74.06259587134207
11:35,74.3801493293453
11:35,74.68745463328416
11:35,74.98568411449997
11:35,75.27544312919778
11:35,75.55951906679753
11:35,75.83895431607179
11:35,76.11462085486191
11:35,76.3879807588745
11:35,76.6598033013665
11:35,76.93070749996329
11:35,77.20118286657645
11:35,77.47453444671697
11:35,77.7531858749292
11:35,78.0382095741188
11:35,78.3326289848951
11:35,78.63753873025394
11:35,78.9544670446892
11:35,79.25627126527003
11:35,79.54422557873639
11:35,79.82055866534596
11:35,80.08770274230594
11:35,80.34850834406467
11:35,80.60592681372607
11:35,80.86244348397106
11:35,81.12011668539158
11:35,81.38008528593627
11:36,81.64319215423195
11:36,81.90896721172803
11:36,82.17730575498786
11:36,82.44847988840223
11:36,82.72310092137336
11:36,83.00156970318042
11:36,83.28410326567034
11:36,83.57100694341622
11:36,83.86266346508675
11:36,84.15928318426498
11:36,84.46092798312746
11:36,84.76753291107863
11:36,85.0789256530434
11:36,85.39484393863066
11:36,85.71495101555377
11:36,86.03961680858446
11:36,86.3691249507039
11:36,86.70311609524299
11:36,87.04115293694359
11:36,87.38558320603275
11:36,87.7363560852323
11:36,88.09325950385481
11:36,88.45670820677523
11:36,88.82640328102927
11:36,89.20267766135294
11:36,89.58515222627872
11:36,89.9725499336299
11:36,90.36368414558275
11:36,90.75734231244948
11:36,91.15229287999168
11:36,91.54688550858145
11:36,91.93948863471135
11:36,92.32848793520898
11:36,92.71228393841851
11:36,93.08928879843654
11:36,93.45737943859424
11:36,93.81503134919453
11:36,94.16096047330068
11:36,94.4946366816645
11:36,94.81560127432519
11:36,95.12331789191832
11:36,95.41642437323864
11:36,95.69508293967529
11:36,95.95879685041626
11:36,96.20699007152345
11:36,96.43900968875758
11:36,96.65511861847838
11:36,96.85595137561
11:36,97.04199664989771
11:36,97.21436220084364
11:36,97.37398480088925
11:36,97.52189779315421
11:36,97.65897811386344
11:36,97.78596242084615
11:36,97.90371130929606
11:36,98.01295358195699
11:36,98.11429996588376
11:36,98.2082554193511
11:36,98.29523016057169
