time,"""JIT"" index"
20:26,31.05728528634388
20:26,31.05728528634388
20:26,31.05728528634388
20:26,31.06511656112956
20:26,31.07878690097721
20:26,31.097435282850068
20:26,31.120309964334037
20:26,31.146772083658224
20:26,31.17628036441988
20:26,31.215623897172236
20:26,31.26694643711508
20:26,31.329926670039338
20:26,31.402846704643558
20:26,31.482990059790755
20:26,31.568935800909475
20:26,31.658734944260324
20:26,31.7499996227822
20:26,31.839900611803944
20:26,31.92507124001241
20:26,32.00137054865255
20:26,32.06968721321046
20:26,32.13082106533479
20:26,32.1883053561311
20:26,32.244450302680406
20:26,32.30080011638975
20:26,32.35819120067522
20:26,32.416848752273395
20:26,32.476491252024104
20:26,32.536422180243505
20:26,32.59843400737537
20:26,32.662745935355346
20:26,32.72860561963937
20:26,32.794407683452064
20:26,32.86050723618196
20:26,32.92674315134609
20:26,32.99252299437828
20:26,33.056888963969655
20:26,33.12419044426972
20:26,33.19607020923142
20:26,33.272518223454654
20:26,33.35471628014573
20:26,33.44267018881092
20:26,33.535440261080396
20:26,33.63133571474465
20:26,33.72805034377293
20:26,33.822731207442764
20:26,33.911972877519126
20:26,33.99171809908111
20:26,34.062914454344295
20:26,34.12641493907049
20:26,34.18572054993916
20:26,34.24310557324829
20:26,34.30012932123463
20:26,34.36052669854668
20:26,34.42619655204865
20:26,34.49780890361426
20:26,34.572178867331644
20:26,34.64658479775514
20:26,34.718252142035645
20:26,34.78429561864101
20:26,34.84429515720719
20:26,34.89928025499454
20:26,34.94971806190903
20:26,34.99280694330109
20:26,35.029337636977054
20:26,35.06048705852285
20:26,35.087765341252705
20:26,35.11018317550448
20:26,35.12682407715527
20:26,35.136813494567825
20:26,35.139286273805766
20:26,35.13645117155781
20:26,35.130810704908306
20:26,35.125091237772516
20:26,35.119300726462605
20:26,35.1134464545065
20:26,35.10753509630887
20:26,35.10157277452901
20:26,35.095565111802195
20:26,35.08951727736837
20:26,35.08343402911578
20:26,35.07731975149627
20:26,35.07117848972362
20:26,35.065013980624826
20:26,35.05882968047756
20:26,35.0526287901337
20:26,35.04641427769872
20:26,35.040188899009955
20:26,35.0339552161324
20:26,35.027715614068896
20:26,35.0214723158619
20:26,35.01522739624627
20:26,35.00898279399673
20:26,35.00274032309927
20:26,34.99650168286269
20:26,34.990268467075246
20:26,34.986881911098855
20:26,34.988022846500456
20:26,34.994679456407
20:26,35.00720065341612
20:26,35.02537460989618
20:26,35.04851400195674
20:26,35.07553376404796
20:26,35.10501215563937
20:26,35.13522941744279
20:26,35.164179327016505
20:26,35.189547015197675
20:26,35.211692408855825
20:26,35.23093952501894
20:26,35.24758005910512
20:26,35.26187661439586
20:26,35.27406560862545
20:26,35.28720539884803
20:26,35.30916365406955
20:26,35.344644727626026
20:26,35.39598798691261
20:26,35.46345862270505
20:26,35.54872908152502
20:26,35.650732525054245
20:26,35.766642656932305
20:26,35.8838173075954
20:26,35.99268366117239
20:26,36.084308876878254
20:26,36.152486408542266
20:26,36.1970993890024
20:26,36.221335248149266
20:26,36.22819228404058
20:26,36.221008777652145
20:26,36.20694823076729
20:26,36.1935989162092
20:26,36.1883286568637
20:26,36.18974151880504
20:26,36.196127031064265
20:26,36.20835296757334
20:26,36.22581241416413
20:26,36.24697090746186
20:26,36.26948182854297
20:26,36.294555341119555
20:26,36.32236735575301
20:26,36.352582146154475
20:26,36.38441739636949
20:26,36.4166976588226
20:26,36.44788963568613
20:26,36.47611307728858
20:26,36.50215684533728
20:26,36.532500550720044
20:26,36.57416610204879
20:26,36.62852750596321
20:26,36.697447634621064
20:26,36.78086665379284
20:26,36.88322047266061
20:26,37.00487035510211
20:26,37.14362075791552
20:26,37.3102969144386
20:26,37.50702762481717
20:26,37.73055122102577
20:26,37.97815819148394
20:26,38.249162823335496
20:26,38.5389396998121
20:26,38.84021227808071
20:26,39.14902026075882
20:26,39.46153707302321
20:26,39.7710263488396
20:26,40.068053557264264
20:26,40.35630480729958
20:26,40.63682348464634
20:26,40.908802691943094
20:26,41.169828288965434
20:26,41.41862683116585
20:26,41.652792312995324
20:26,41.86885610085097
20:26,42.070326317206195
20:26,42.259021137229965
20:26,42.435686721249155
20:26,42.600101203884044
20:26,42.77300292110679
20:26,42.966271186496776
20:26,43.186331321204065
20:26,43.434744733174284
20:26,43.70908451624541
20:26,44.003783542612105
20:26,44.310786209476284
20:26,44.62230105096418
20:26,44.92877288800828
20:26,45.21886293689397
20:26,45.47910989126175
20:26,45.7124234179713
20:26,45.92142456862917
20:26,46.108474582927
20:26,46.27570081314884
20:26,46.42502005768408
20:26,46.558159562600906
20:26,46.67667592443098
20:26,46.78197210400309
20:26,46.87531274018094
20:26,46.95783793347637
20:26,47.02267963128825
20:26,47.066312221495586
20:26,47.08679153933819
20:26,47.0835796221607
20:27,47.05744069500655
20:27,47.010388888996644
20:27,46.951063198334104
20:27,46.88724059884224
20:27,46.82665796042496
20:27,46.77680876526104
20:27,46.74469651439901
20:27,46.728385617221676
20:27,46.730823583361385
20:27,46.75186171556102
20:27,46.78943541333331
20:27,46.83980833842861
20:27,46.90058845746371
20:27,46.97244965218682
20:27,47.054534960116094
20:27,47.14466144383826
20:27,47.23949610631176
20:27,47.334681890719935
20:27,47.424896301454005
20:27,47.509629496042834
20:27,47.58519243435758
20:27,47.6486788569957
20:27,47.697409527514026
20:27,47.73462840530173
20:27,47.76287705023935
20:27,47.78167211689177
20:27,47.79147327031213
20:27,47.793182918231864
20:27,47.788111145208504
20:27,47.77794250357502
20:27,47.76470074158188
20:27,47.747669004993156
20:27,47.72618319881225
20:27,47.699621425739316
20:27,47.67053923062067
20:27,47.644646542399656
20:27,47.62361972014877
20:27,47.608461184841175
20:27,47.599556253696754
20:27,47.596734134558226
20:27,47.599328737753424
20:27,47.60623532130914
20:27,47.618879734099764
20:27,47.63712959109562
20:27,47.65984338080681
20:27,47.684971513379054
20:27,47.71273180298489
20:27,47.742803847320886
20:27,47.77439004181708
20:27,47.80920550555579
20:27,47.84737319779749
20:27,47.88797341323444
20:27,47.92914824368894
20:27,47.97130411933635
20:27,48.014286357848704
20:27,48.05744254536649
20:27,48.096748206071595
20:27,48.128998531828174
20:27,48.151282942615225
20:27,48.16089613151683
20:27,48.158562176542105
20:27,48.14544908264969
20:27,48.12314358313773
20:27,48.09067130013438
20:27,48.04858350117673
20:27,47.99844847132539
20:27,47.94277321935798
20:27,47.88156027420666
20:27,47.815341958831794
20:27,47.74514842068516
20:27,47.672478187291226
20:27,47.59926496249718
20:27,47.52783391157066
20:27,47.46084102540268
20:27,47.39784992059095
20:27,47.33846813486559
20:27,47.28234272572112
20:27,47.2291563093954
20:27,47.17862349615649
20:27,47.13048768226227
20:27,47.084518162921206
20:27,47.04050753415005
20:27,46.99826935463474
20:27,46.95763604159016
20:27,46.91845697721499
20:27,46.88059680467831
20:27,46.84393389468124
20:27,46.808358965532186
20:27,46.77065734127954
20:27,46.72885475644677
20:27,46.6817116388166
20:27,46.62864238202445
20:27,46.56965866419996
20:27,46.505330089235656
20:27,46.436755308828786
20:27,46.36553571502162
20:27,46.29374223347217
20:27,46.22386457602228
20:27,46.15873291601138
20:27,46.097885282243524
20:27,46.040905955067835
20:27,45.99067284876302
20:27,45.94886871027067
20:27,45.91639604940014
20:27,45.89679728098227
20:27,45.89163575252335
20:27,45.901023322170325
20:27,45.92382339317863
20:27,45.96119562024868
20:27,46.01202812064829
20:27,46.07694642608838
20:27,46.15381078096786
20:27,46.24169492979921
20:27,46.33805805546781
20:27,46.4389921687524
20:27,46.54267358890754
20:27,46.64640429091661
20:27,46.74670876668969
20:27,46.839362966715704
20:27,46.91968697549475
20:27,46.98379272385703
20:27,47.031633450802275
20:27,47.063704314097926
20:27,47.08099710964777
20:27,47.08497059678092
20:27,47.07752991236964
20:27,47.054719411063985
20:27,47.015377310740696
20:27,46.960150984068704
20:27,46.891371521198394
20:27,46.80906195131483
20:27,46.71434695306045
20:27,46.6094576701602
20:27,46.497752763935445
20:27,46.383703005033944
20:27,46.27276231964255
20:27,46.171047879373
20:27,46.077650332588426
20:27,45.99513447204221
20:27,45.92489206193166
20:27,45.86752222808475
20:27,45.82289309502109
20:27,45.790229300055714
20:27,45.768206930605906
20:27,45.75504107505454
20:27,45.748555729737504
20:27,45.746229172151104
20:27,45.7452090674221
20:27,45.74228984418382
20:27,45.7376752561048
20:27,45.73154865794852
20:27,45.7240750436107
20:27,45.71540288040837
20:27,45.70566575999432
20:27,45.69498388423331
20:27,45.68346540254258
20:27,45.67120761554918
20:27,45.65829805843131
20:27,45.64481547597426
