time,"""JIT"" index"
14:15,41.2012098473269
14:15,41.2012098473269
14:15,41.2012098473269
14:15,41.2012098473269
14:15,41.34079426517061
14:15,41.464391139904386
14:15,41.573619393718616
14:15,41.669935857184925
14:15,41.75465148037185
14:15,41.82894592282979
14:15,41.89388068455813
14:15,41.950410923858286
14:15,41.99939609338206
14:15,42.041609512558075
14:15,42.07774698275635
14:15,42.10843454091973
14:15,42.13423543781359
14:15,42.15565641843409
14:15,42.43972585477068
14:15,42.6896813179018
14:15,42.90899060289808
14:15,43.100774172236505
14:15,43.51952183543203
14:15,43.88707612133384
14:15,44.20864835147815
14:15,44.48892781239663
14:15,44.732133967960486
14:15,44.94206345040114
14:15,44.99764835589067
14:15,45.04080474780926
14:15,44.94465567289112
14:15,44.721159229902426
14:15,44.51722534969038
14:15,44.3309254391372
14:15,44.16052349154255
14:15,44.004456830646745
14:15,43.861318780226256
14:15,43.729843066705
14:15,43.608889781477785
14:15,43.49743274697783
14:15,43.39454814611204
14:15,43.299404288728525
14:15,43.21125240141372
14:15,43.12941833828433
14:15,43.053295120677696
14:15,42.98233622284909
14:15,42.91604952907549
14:15,42.853991895027164
14:15,42.79576425297723
14:15,42.74100720646954
14:15,42.689397065496344
14:15,42.64064227813548
14:15,42.59448021900332
14:15,42.4135456512248
14:15,42.25048095185126
14:15,42.10350136824443
14:15,41.9710006007209
14:15,41.85153295747924
14:15,41.74379729403223
14:15,41.6466225586929
14:15,41.55895478351083
14:15,41.479845376112266
14:15,41.51970117035219
14:15,41.55493393846558
14:15,41.586011578750075
14:15,41.61335515886926
14:15,41.63734359903153
14:15,41.658317886856516
14:15,41.67658487075841
14:15,41.82780753726741
14:15,41.9627104111837
14:15,42.08293435338011
14:15,42.321630654533244
14:15,42.53479405624671
14:15,42.72498770718712
14:15,42.76235193169512
14:15,42.794849979619855
14:15,42.82297710074277
14:15,42.84717898454773
14:15,42.86785671564233
14:15,42.88537123366201
14:15,42.9000473472062
14:15,42.9121773464042
14:15,43.054979186022685
14:15,43.181916736576795
14:15,43.294586445494566
14:15,43.394425125060394
14:15,43.34915821383404
14:15,43.30741081247574
14:15,43.40258447330438
14:15,43.486708689229275
14:15,43.5608984505874
14:15,43.62615724785535
14:15,43.68338821979525
14:15,43.733404186836935
14:15,43.77693668117357
14:15,43.94549164624228
14:15,44.095273379504235
14:15,44.22816925100945
14:15,44.34587796375129
14:15,44.577889560139184
14:15,44.78444976444936
14:15,44.96811213447606
14:15,45.13117504839262
14:15,45.27570721620486
14:15,45.529236114215394
14:15,45.75490015134272
14:15,45.9554915745477
14:15,46.13352370384301
14:15,46.29125881554303
14:15,46.43073323740332
14:15,46.55377993445624
14:15,46.907396529994564
14:15,47.2227516638719
14:15,47.503668020901436
14:15,47.75358664255712
14:15,48.095155774286674
14:15,48.39953038174028
14:15,48.670421228840475
14:15,49.029003967471375
14:15,49.34858961726181
14:15,49.633062719016145
14:15,49.885920354840344
14:15,50.11031086835328
14:15,50.30906871345699
14:15,50.484745818795616
14:15,50.63963981632205
14:15,50.775819447545906
14:15,51.12918740468424
14:15,51.44389098336447
14:15,51.72377005508408
14:15,51.972281851849296
14:15,52.192539196212074
14:15,52.38734490908413
14:15,52.559222777529044
14:15,52.71044542651602
14:15,52.843059404221115
14:15,52.95890775950204
14:15,53.059650362312716
14:15,53.146782192746706
14:15,53.221649801829074
14:15,53.28546612686806
14:15,53.33932382589197
14:15,53.26284493510358
14:15,53.43127109557598
14:15,53.579175027701055
14:15,53.70859078595149
14:15,53.70116898066918
14:15,53.690855776541575
14:15,53.67793445116814
14:15,53.662660768390765
14:15,53.76675979445087
14:15,53.7348100159738
14:15,53.702399936151856
14:15,53.66957367613812
14:15,53.38204716117066
14:15,53.12014824284956
14:15,52.88132500486959
14:15,52.39418144874226
