time,heartRate
15:44:19,86
15:44:19,86
15:44:20,86
15:44:20,86
15:44:20,86
15:44:21,86
15:44:21,85
15:44:21,85
15:44:22,85
15:44:22,85
15:44:22,85
15:44:23,85
15:44:23,85
15:44:23,85
15:44:23,85
15:44:24,85
15:44:24,85
15:44:24,85
15:44:25,85
15:44:25,85
15:44:26,85
15:44:26,85
15:44:26,85
15:44:26,85
15:44:27,85
15:44:27,85
15:44:27,85
15:44:28,85
15:44:28,85
15:44:28,85
15:44:28,85
15:44:29,85
15:44:29,85
15:44:29,85
15:44:30,85
15:44:30,85
15:44:30,85
15:44:31,85
15:44:31,84
15:44:31,84
15:44:32,84
15:44:32,84
15:44:33,84
15:44:33,84
15:44:33,84
15:44:33,84
15:44:34,84
15:44:34,84
15:44:34,84
15:44:34,84
15:44:35,84
15:44:35,84
15:44:35,82
15:44:35,82
15:44:36,82
15:44:36,82
15:44:37,82
15:44:37,82
15:44:37,82
15:44:38,82
15:44:38,82
15:44:38,82
15:44:38,82
15:44:39,82
15:44:39,82
15:44:39,82
15:44:40,82
15:44:40,83
15:44:40,83
15:44:41,83
15:44:41,83
15:44:41,83
15:44:41,83
15:44:42,83
15:44:43,84
15:44:43,84
15:44:43,84
15:44:44,84
15:44:44,84
15:44:44,84
15:44:45,84
15:44:45,84
15:44:45,84
15:44:46,84
15:44:46,84
15:44:46,84
15:44:46,84
15:44:47,84
15:44:47,84
15:44:47,85
15:44:48,85
15:44:48,85
15:44:49,85
15:44:49,88
15:44:49,88
15:44:50,88
15:44:50,88
15:44:51,87
15:44:51,87
15:44:51,87
15:44:52,87
15:44:52,87
15:44:52,87
15:44:53,87
15:44:53,87
15:44:53,87
15:44:53,87
15:44:54,87
15:44:54,87
15:44:54,87
15:44:55,87
15:44:55,88
15:44:55,88
15:44:56,88
15:44:56,88
15:44:56,88
15:44:57,88
15:44:57,88
15:44:58,88
15:44:58,88
15:44:58,88
15:44:59,88
15:44:59,92
15:44:59,92
15:45:00,92
15:45:00,92
15:45:00,92
15:45:01,92
15:45:01,92
15:45:01,92
15:45:02,92
15:45:02,92
15:45:02,92
15:45:03,92
15:45:03,92
15:45:03,92
15:45:04,93
15:45:04,93
15:45:04,93
15:45:05,93
15:45:05,93
15:45:05,93
15:45:05,93
15:45:06,93
15:45:06,93
15:45:06,96
15:45:07,96
15:45:07,96
15:45:07,96
15:45:08,96
15:45:08,96
15:45:08,96
15:45:08,96
15:45:09,96
15:45:09,96
15:45:09,95
15:45:10,95
15:45:10,95
15:45:10,94
15:45:10,94
15:45:11,93
15:45:11,93
15:45:11,93
15:45:12,93
15:45:12,93
15:45:12,93
15:45:13,93
15:45:13,93
15:45:14,93
15:45:14,93
15:45:15,92
15:45:15,92
15:45:16,92
15:45:16,92
15:45:17,92
15:45:17,92
15:45:17,92
15:45:17,92
15:45:18,90
15:45:18,90
15:45:19,90
15:45:19,89
15:45:19,89
15:45:19,89
15:45:20,90
15:45:20,90
15:45:20,90
15:45:21,90
15:45:21,90
15:45:22,90
15:45:22,91
15:45:23,91
15:45:23,91
15:45:23,92
15:45:23,92
15:45:24,92
15:45:24,94
15:45:25,94
15:45:25,94
15:45:25,94
15:45:26,94
15:45:26,94
15:45:27,94
15:45:27,95
15:45:27,95
15:45:27,95
15:45:28,95
15:45:28,97
15:45:28,97
15:45:28,97
15:45:29,97
15:45:29,97
15:45:29,97
15:45:30,97
15:45:30,97
15:45:31,97
15:45:31,97
15:45:32,97
15:45:32,97
15:45:32,97
15:45:32,97
15:45:33,97
15:45:33,97
15:45:34,97
15:45:34,96
15:45:35,96
15:45:35,96
15:45:35,96
15:45:36,96
15:45:36,96
15:45:37,96
15:45:37,96
15:45:37,96
15:45:38,96
15:45:38,95
15:45:38,95
15:45:39,95
15:45:40,95
15:45:40,94
15:45:41,94
15:45:41,94
15:45:42,94
15:45:42,93
15:45:42,93
15:45:43,93
15:45:43,93
15:45:43,93
15:45:44,93
15:45:44,86
15:45:44,86
15:45:45,86
15:45:45,83
15:45:46,83
15:45:46,83
15:45:46,83
15:45:47,82
15:45:47,82
15:45:48,82
15:45:48,83
15:45:49,83
15:45:49,83
15:45:49,83
15:45:50,83
15:45:50,84
15:45:50,84
15:45:50,84
15:45:51,84
15:45:51,84
15:45:52,83
15:45:52,83
15:45:53,83
15:45:53,82
15:45:54,82
15:45:54,82
15:45:55,82
15:45:55,82
15:45:55,82
15:45:56,82
15:45:56,82
15:45:56,82
15:45:57,82
15:45:57,82
15:45:57,82
15:45:58,82
15:45:58,82
15:45:58,83
15:45:58,83
15:45:59,83
15:45:59,83
15:45:59,83
15:46:00,83
15:46:00,83
15:46:00,83
15:46:00,83
15:46:01,83
15:46:01,83
15:46:02,83
15:46:02,84
15:46:02,84
15:46:02,84
15:46:03,84
15:46:03,85
15:46:03,85
15:46:04,85
15:46:04,85
15:46:05,85
15:46:05,85
15:46:05,85
15:46:06,85
15:46:06,85
15:46:07,85
15:46:07,85
15:46:07,85
15:46:08,85
15:46:08,85
15:46:08,85
15:46:09,85
15:46:09,85
15:46:09,85
15:46:09,85
15:46:10,85
15:46:11,86
15:46:11,86
15:46:11,86
15:46:11,86
15:46:12,86
15:46:12,86
15:46:12,86
15:46:13,86
15:46:13,86
15:46:13,86
15:46:13,86
15:46:14,86
15:46:14,86
15:46:14,86
15:46:14,86
15:46:15,86
15:46:15,86
15:46:16,86
15:46:16,88
15:46:16,88
15:46:17,88
15:46:17,88
15:46:17,89
15:46:17,89
15:46:17,89
15:46:18,89
15:46:18,90
15:46:18,90
15:46:19,90
15:46:19,89
15:46:19,89
15:46:20,89
15:46:20,88
15:46:20,88
15:46:21,88
15:46:21,88
15:46:21,88
15:46:21,88
15:46:22,88
15:46:22,88
15:46:22,88
15:46:23,88
15:46:23,88
15:46:23,88
15:46:24,88
15:46:24,88
15:46:24,88
15:46:25,88
15:46:25,88
15:46:25,88
15:46:26,88
15:46:26,88
15:46:26,88
15:46:26,88
15:46:27,88
15:46:27,88
15:46:27,88
15:46:27,88
15:46:28,88
15:46:28,88
15:46:28,88
15:46:28,88
15:46:29,88
15:46:29,88
15:46:29,88
15:46:29,88
15:46:30,88
15:46:30,88
15:46:30,88
15:46:31,88
15:46:31,88
15:46:32,88
15:46:32,84
15:46:33,83
15:46:33,83
15:46:33,82
15:46:33,82
15:46:34,82
15:46:34,82
15:46:34,82
15:46:35,82
15:46:35,82
15:46:36,82
15:46:36,82
15:46:36,82
15:46:36,82
15:46:37,82
15:46:37,83
15:46:37,83
15:46:38,83
15:46:38,83
15:46:38,83
15:46:38,83
15:46:39,83
15:46:39,83
15:46:39,83
15:46:39,83
15:46:40,83
15:46:40,83
15:46:41,83
15:46:41,83
15:46:41,83
15:46:42,83
15:46:42,84
15:46:43,84
15:46:43,84
15:46:44,84
15:46:44,84
15:46:44,84
15:46:44,84
15:46:45,84
15:46:45,85
15:46:46,85
15:46:46,85
15:46:46,85
15:46:47,85
15:46:47,85
15:46:47,85
15:46:48,85
15:46:48,85
15:46:48,85
15:46:49,85
15:46:49,85
15:46:50,85
15:46:50,85
15:46:51,85
15:46:51,85
15:46:51,85
15:46:51,85
15:46:52,85
15:46:52,85
15:46:53,85
15:46:53,85
15:46:54,85
15:46:54,85
15:46:54,85
15:46:54,85
15:46:55,85
15:46:55,85
15:46:55,85
15:46:56,85
15:46:56,85
15:46:56,85
15:46:56,85
15:46:57,85
15:46:57,85
15:46:57,85
15:46:57,85
15:46:58,85
15:46:58,85
15:46:58,85
15:46:58,85
15:46:59,85
15:46:59,85
15:46:59,85
15:46:59,85
15:47:00,85
15:47:00,85
15:47:00,85
15:47:00,85
15:47:01,85
15:47:01,85
15:47:01,85
15:47:02,85
15:47:02,85
15:47:03,85
15:47:03,85
15:47:03,85
15:47:04,85
15:47:04,85
15:47:05,85
15:47:05,85
15:47:05,85
15:47:06,85
15:47:06,85
15:47:06,85
15:47:06,85
15:47:06,85
15:47:07,85
15:47:07,85
15:47:07,85
15:47:08,85
15:47:08,86
15:47:08,86
15:47:08,86
15:47:09,86
15:47:09,86
15:47:10,86
15:47:10,86
15:47:10,86
15:47:10,86
15:47:11,86
15:47:11,87
15:47:11,87
15:47:11,87
15:47:12,87
15:47:12,87
15:47:12,87
15:47:13,87
15:47:13,87
15:47:13,87
15:47:14,87
15:47:14,87
15:47:14,87
15:47:15,87
15:47:15,87
15:47:15,87
15:47:16,87
15:47:16,87
15:47:16,87
15:47:17,87
15:47:17,87
15:47:17,87
15:47:17,87
15:47:18,87
15:47:18,87
15:47:19,87
15:47:19,87
15:47:20,87
15:47:20,87
15:47:21,87
15:47:21,87
15:47:21,87
15:47:22,87
15:47:23,87
15:47:23,87
15:47:23,87
15:47:24,87
15:47:24,87
15:47:25,87
15:47:26,87
15:47:26,87
15:47:26,87
15:47:27,87
15:47:27,87
15:47:28,88
15:47:29,86
15:47:30,86
15:47:30,86
15:47:32,84
15:47:33,84
15:47:33,84
15:47:33,84
15:47:33,84
15:47:34,84
15:47:35,84
15:47:35,84
15:47:35,84
15:47:36,84
15:47:37,84
15:47:37,84
15:47:37,85
15:47:38,85
15:47:38,87
15:47:39,88
15:47:39,88
15:47:40,88
15:47:40,90
15:47:41,91
15:47:41,91
15:47:43,90
15:47:43,90
15:47:44,90
15:47:44,90
15:47:44,90
15:47:45,90
15:47:45,89
15:47:45,89
15:47:46,88
15:47:46,88
15:47:47,87
15:47:48,85
15:47:49,85
15:47:49,84
15:47:50,84
15:47:50,84
15:47:50,84
15:47:51,84
15:47:52,84
15:47:53,83
15:47:53,83
15:47:54,83
15:47:54,84
15:47:55,84
15:47:55,84
15:47:55,84
15:47:55,84
15:47:56,84
15:47:56,84
15:47:56,84
15:47:56,84
15:47:57,84
15:47:57,84
15:47:57,84
15:47:57,84
15:47:58,84
15:47:58,84
15:47:58,84
15:47:59,84
15:47:59,84
15:48:00,84
15:48:00,84
15:48:00,84
15:48:00,84
15:48:01,84
15:48:01,84
15:48:01,84
15:48:02,84
15:48:02,84
15:48:03,84
15:48:03,85
15:48:03,85
15:48:03,85
15:48:04,85
15:48:04,85
15:48:05,85
15:48:05,85
15:48:05,85
15:48:05,85
15:48:06,85
15:48:06,85
15:48:06,85
15:48:07,85
15:48:07,85
15:48:07,85
15:48:07,85
15:48:08,85
15:48:08,85
15:48:08,86
15:48:08,86
15:48:09,86
15:48:09,86
15:48:09,86
15:48:10,86
15:48:10,86
15:48:10,86
15:48:11,86
15:48:11,86
15:48:11,86
15:48:12,86
15:48:12,86
15:48:12,86
15:48:12,86
15:48:13,86
15:48:13,86
15:48:14,86
15:48:14,85
15:48:14,85
15:48:15,85
15:48:15,85
15:48:15,85
15:48:15,85
15:48:16,85
15:48:16,85
15:48:16,85
15:48:17,85
15:48:17,85
15:48:17,85
15:48:17,85
15:48:18,85
15:48:18,85
15:48:18,85
15:48:19,85
15:48:19,85
15:48:19,85
15:48:19,85
15:48:20,85
15:48:20,85
15:48:20,85
15:48:20,85
15:48:21,85
15:48:21,85
15:48:22,85
15:48:22,85
15:48:22,85
15:48:22,85
15:48:23,85
15:48:23,85
15:48:23,85
15:48:24,84
15:48:24,84
15:48:24,84
15:48:25,84
15:48:25,84
15:48:25,82
15:48:25,82
15:48:26,82
15:48:26,82
15:48:26,81
15:48:26,81
15:48:27,81
15:48:27,81
15:48:27,81
15:48:28,81
15:48:28,81
15:48:28,81
15:48:29,81
15:48:29,81
15:48:29,81
15:48:29,81
15:48:29,81
15:48:30,81
15:48:30,82
15:48:30,82
15:48:30,82
15:48:31,82
15:48:31,82
15:48:31,82
15:48:31,82
15:48:32,82
15:48:32,82
15:48:32,82
15:48:33,82
15:48:33,82
15:48:33,82
15:48:34,82
15:48:34,82
15:48:34,82
15:48:34,82
15:48:35,82
15:48:35,83
15:48:35,83
15:48:36,83
15:48:36,83
15:48:36,83
15:48:36,83
15:48:37,83
15:48:37,83
15:48:37,83
15:48:37,83
15:48:38,83
15:48:38,83
15:48:38,83
15:48:38,83
15:48:39,83
15:48:39,83
15:48:39,83
15:48:39,83
15:48:40,83
15:48:40,83
15:48:40,83
15:48:40,83
15:48:41,83
15:48:41,83
15:48:41,83
15:48:41,83
15:48:42,83
15:48:42,83
15:48:42,83
15:48:42,83
15:48:43,83
15:48:43,83
15:48:43,83
15:48:44,83
15:48:44,83
15:48:44,83
15:48:44,83
15:48:45,83
15:48:45,83
15:48:45,83
15:48:45,83
15:48:45,83
15:48:46,83
15:48:46,83
15:48:46,83
15:48:46,83
15:48:47,83
15:48:47,83
15:48:47,83
15:48:48,84
15:48:48,84
15:48:49,84
15:48:49,84
15:48:49,84
15:48:49,84
15:48:50,86
15:48:50,86
15:48:51,86
15:48:51,87
15:48:51,87
15:48:52,86
15:48:52,86
15:48:53,86
15:48:53,86
15:48:53,86
15:48:53,86
15:48:54,85
15:48:54,85
15:48:55,85
15:48:55,85
15:48:55,85
15:48:56,85
15:48:56,87
15:48:56,87
15:48:57,87
15:48:57,87
15:48:57,87
15:48:58,87
15:48:59,87
15:48:59,87
15:49:00,87
15:49:01,87
15:49:01,87
15:49:02,87
15:49:02,87
15:49:02,87
15:49:02,87
15:49:03,87
15:49:03,87
15:49:03,87
15:49:03,87
15:49:04,87
15:49:04,87
15:49:04,87
15:49:04,87
15:49:05,87
15:49:05,88
15:49:05,88
15:49:05,88
15:49:06,88
15:49:06,92
15:49:06,92
15:49:06,92
15:49:07,97
15:49:07,97
15:49:08,97
15:49:08,97
15:49:08,97
15:49:08,97
15:49:09,97
15:49:09,95
15:49:09,95
15:49:10,95
15:49:10,93
15:49:10,93
15:49:11,93
15:49:11,94
15:49:11,94
15:49:11,94
15:49:12,94
15:49:12,93
15:49:12,93
15:49:13,93
15:49:13,94
15:49:13,94
15:49:13,94
15:49:14,94
15:49:14,94
15:49:14,93
15:49:15,93
15:49:15,93
15:49:15,93
15:49:15,93
15:49:16,93
15:49:16,93
15:49:16,93
15:49:16,93
15:49:17,93
15:49:17,93
15:49:17,93
15:49:18,93
15:49:18,93
15:49:18,93
15:49:18,93
15:49:19,93
15:49:19,93
15:49:20,93
15:49:20,93
15:49:20,93
15:49:20,93
15:49:21,93
15:49:21,92
15:49:21,92
15:49:22,92
15:49:22,92
15:49:22,92
15:49:22,92
15:49:23,92
15:49:23,92
15:49:23,92
15:49:23,92
15:49:24,92
15:49:24,93
15:49:24,93
15:49:24,93
15:49:25,93
15:49:25,93
15:49:25,93
15:49:25,93
15:49:26,93
15:49:26,93
15:49:26,93
15:49:27,93
15:49:27,93
15:49:27,93
15:49:27,93
15:49:28,93
15:49:28,93
15:49:28,93
15:49:28,93
15:49:29,93
15:49:29,93
15:49:29,93
15:49:30,93
15:49:30,93
15:49:30,93
15:49:31,93
15:49:31,93
15:49:31,92
15:49:32,92
15:49:32,92
15:49:32,91
15:49:32,91
15:49:33,91
15:49:33,91
15:49:33,90
15:49:33,90
15:49:34,90
15:49:34,87
15:49:34,86
15:49:35,86
15:49:35,86
15:49:35,85
15:49:35,85
15:49:35,85
15:49:36,85
15:49:36,85
15:49:36,85
15:49:36,85
15:49:37,85
15:49:37,85
15:49:37,85
15:49:37,85
15:49:38,85
15:49:38,85
15:49:38,85
15:49:38,85
15:49:39,85
15:49:39,84
15:49:39,84
15:49:39,84
15:49:40,84
15:49:40,84
15:49:40,84
15:49:40,84
15:49:41,84
15:49:41,84
15:49:41,84
15:49:41,84
15:49:42,84
15:49:42,84
15:49:42,84
15:49:42,84
15:49:43,84
15:49:43,84
15:49:43,84
15:49:44,84
15:49:44,85
15:49:44,85
15:49:45,85
15:49:45,85
15:49:45,85
15:49:45,85
15:49:46,85
15:49:46,85
15:49:46,85
15:49:47,85
15:49:47,85
15:49:47,85
15:49:47,86
15:49:48,86
15:49:48,86
15:49:48,86
15:49:48,86
15:49:49,86
15:49:49,86
15:49:50,86
15:49:50,86
15:49:50,86
15:49:50,86
15:49:51,86
15:49:51,87
15:49:51,87
15:49:52,87
15:49:52,87
15:49:53,87
15:49:53,87
15:49:53,87
15:49:53,87
15:49:54,87
15:49:54,87
15:49:54,88
15:49:54,88
15:49:55,88
15:49:55,88
15:49:55,88
15:49:55,88
15:49:56,88
15:49:56,88
15:49:56,88
15:49:57,88
15:49:57,88
15:49:57,88
15:49:57,88
